timestamp,child_id,academic_score,attendance_rate,homework_completion_rate,behavior_label,environment_location,alarm_triggered,risk_score
2025-05-21 16:40:00,001,67.1,84.6,50.7,safe,playground,False,0.04
2025-03-20 19:02:00,046,79.1,81.1,87.5,walking,classroom,False,0.85
2025-05-10 19:08:00,020,88.7,75.2,75.3,safe,classroom,False,0.08
2025-05-10 22:19:00,007,88.3,75.5,95.1,pushing,playground,True,0.52
2025-02-04 17:16:00,041,57.4,82.2,78.8,jumping,hallway,True,0.69
2025-06-30 00:12:00,001,85.3,65.6,72.3,safe,hallway,False,0.07
2025-04-17 19:37:00,010,92.2,75.5,83.3,safe,hallway,False,0.02
2025-03-27 17:56:00,045,71.2,77.9,91.7,crying,cafeteria,False,0.64
2025-04-25 21:44:00,012,93.0,99.4,64.1,walking,classroom,False,0.61
2025-04-09 19:49:00,004,88.1,74.1,55.4,pushing,hallway,True,0.91
2025-06-13 16:09:00,007,56.0,85.8,71.7,safe,hallway,True,0.04
2025-02-05 18:18:00,010,100.0,65.5,60.7,safe,classroom,False,0.04
2025-03-04 01:16:00,022,64.3,62.6,71.5,walking,cafeteria,False,0.68
2025-04-26 17:54:00,025,89.4,94.9,99.6,falling,hallway,True,0.86
2025-06-17 23:10:00,029,88.8,89.2,78.7,climbing,cafeteria,False,0.58
2025-05-18 22:08:00,039,56.6,72.7,84.7,crying,cafeteria,False,0.83
2025-06-08 21:06:00,015,77.7,80.2,83.9,jumping,playground,False,0.93
2025-03-14 17:57:00,019,88.6,65.4,91.0,climbing,classroom,False,0.84
2025-06-20 20:05:00,039,56.5,88.3,97.2,safe,playground,False,0.0
2025-01-11 00:54:00,046,76.5,62.8,82.9,standing,hallway,False,0.89
2025-03-03 22:10:00,046,89.9,90.3,73.8,running,playground,False,0.8
2025-05-17 01:34:00,018,90.9,81.9,65.9,safe,classroom,False,0.08
2025-05-23 17:07:00,042,69.0,71.2,68.0,walking,cafeteria,False,0.67
2025-04-08 23:02:00,003,98.2,94.5,66.7,safe,cafeteria,False,0.09
2025-01-13 23:38:00,006,94.6,99.4,66.2,climbing,hallway,True,0.79
2025-04-13 00:57:00,022,78.6,70.2,84.7,running,classroom,True,0.88
2025-03-14 17:22:00,041,65.1,92.2,79.4,running,cafeteria,False,0.75
2025-02-23 22:36:00,046,57.5,90.0,60.1,falling,hallway,True,0.79
2025-03-16 20:23:00,031,80.7,89.9,98.5,safe,classroom,False,0.06
2025-01-06 23:03:00,021,97.0,98.3,71.4,climbing,classroom,False,0.71
2025-01-18 20:21:00,008,72.8,79.5,78.3,safe,playground,False,0.03
2025-04-21 17:54:00,001,62.1,87.0,85.1,safe,cafeteria,False,0.04
2025-01-02 01:09:00,003,87.4,93.0,80.7,walking,classroom,False,0.59
2025-06-23 21:22:00,029,77.6,79.2,65.6,safe,cafeteria,False,0.07
2025-06-28 17:18:00,006,82.7,79.3,89.9,climbing,cafeteria,False,0.99
2025-04-19 17:38:00,033,67.1,72.7,55.5,falling,classroom,True,0.96
2025-05-17 19:32:00,018,69.5,91.2,78.4,safe,cafeteria,False,0.08
2025-06-08 16:02:00,042,67.1,87.4,63.7,pushing,playground,True,0.65
2025-04-09 16:35:00,049,82.5,78.0,80.8,safe,hallway,False,0.07
2025-03-22 21:14:00,001,69.9,76.8,60.9,safe,hallway,False,0.05
2025-03-08 16:32:00,022,83.9,62.9,88.6,safe,classroom,False,0.06
2025-02-24 21:56:00,031,65.7,60.3,61.4,safe,playground,False,0.1
2025-06-09 23:31:00,023,82.5,81.2,94.5,walking,hallway,False,0.97
2025-03-23 16:49:00,008,85.6,76.7,93.1,jumping,playground,True,0.59
2025-04-25 01:14:00,029,80.0,91.8,68.1,running,classroom,True,0.76
2025-04-04 22:35:00,044,88.8,81.7,69.3,safe,playground,False,0.01
2025-03-21 00:05:00,046,67.8,97.5,85.1,pushing,classroom,False,0.81
2025-02-27 20:47:00,019,85.4,67.8,54.5,safe,hallway,False,0.09
2025-03-30 01:31:00,049,78.5,99.6,54.0,safe,hallway,False,0.03
2025-02-07 22:52:00,016,62.9,71.9,56.8,pushing,hallway,True,0.9
2025-03-27 18:15:00,019,46.4,85.7,78.1,running,hallway,True,0.78
2025-03-15 19:39:00,037,49.6,80.1,57.5,crying,cafeteria,False,0.88
2025-06-02 18:40:00,022,41.9,74.4,63.9,safe,playground,False,0.08
2025-04-05 20:16:00,019,81.4,65.6,82.3,safe,playground,False,0.02
2025-06-07 19:07:00,004,70.1,65.4,50.8,jumping,playground,True,0.6
2025-05-02 21:02:00,005,76.3,88.5,59.0,safe,classroom,False,0.04
2025-05-11 19:06:00,005,72.3,75.1,96.5,falling,hallway,True,0.55
2025-02-06 22:10:00,025,83.7,98.5,83.2,jumping,hallway,True,0.63
2025-02-25 16:39:00,024,84.2,73.0,65.3,walking,cafeteria,False,0.53
2025-04-25 22:03:00,001,75.6,99.3,52.3,falling,cafeteria,True,0.7
2025-04-12 01:09:00,050,76.6,68.2,79.3,standing,hallway,False,0.97
2025-03-07 18:52:00,028,77.2,64.1,61.1,safe,playground,False,0.01
2025-04-25 01:04:00,047,95.9,72.5,98.0,safe,playground,False,0.08
2025-05-29 18:42:00,021,44.9,95.4,84.3,jumping,hallway,False,0.84
2025-03-24 17:23:00,019,64.9,80.9,98.7,safe,classroom,False,0.01
2025-03-29 00:40:00,023,88.0,65.4,92.4,falling,playground,False,0.75
2025-02-16 00:49:00,014,91.6,68.1,74.2,safe,hallway,False,0.09
2025-01-27 21:23:00,006,81.4,72.5,83.5,running,hallway,False,0.91
2025-03-31 23:56:00,032,72.2,83.6,90.6,crying,cafeteria,False,0.73
2025-02-03 16:55:00,050,100.0,73.3,78.9,pushing,cafeteria,True,0.61
2025-04-09 18:34:00,032,77.7,89.9,53.1,safe,hallway,False,0.05
2025-01-16 23:55:00,008,75.5,84.7,73.5,pushing,classroom,True,0.75
2025-02-28 00:24:00,037,95.0,95.0,56.5,running,hallway,False,0.77
2025-02-06 17:20:00,022,82.1,80.0,85.7,standing,playground,False,0.95
2025-02-13 20:31:00,008,89.1,73.2,84.0,running,classroom,False,0.74
2025-06-24 18:33:00,038,90.9,99.9,99.6,pushing,classroom,True,0.85
2025-04-03 17:58:00,010,69.4,74.2,81.4,walking,cafeteria,False,0.51
2025-02-10 01:49:00,003,100.0,77.1,90.0,pushing,hallway,False,0.98
2025-06-20 01:42:00,013,38.1,92.4,63.4,pushing,cafeteria,False,0.59
2025-06-22 20:02:00,039,45.3,63.5,67.0,falling,playground,True,0.8
2025-01-17 17:59:00,030,64.8,75.5,95.9,falling,cafeteria,True,0.51
2025-06-24 20:26:00,004,68.6,63.4,87.8,crying,playground,False,0.92
2025-04-24 17:18:00,045,80.4,65.6,82.8,jumping,hallway,False,0.68
2025-03-19 19:17:00,006,64.7,60.2,62.7,crying,hallway,False,0.92
2025-02-15 21:51:00,016,74.8,60.4,84.9,falling,cafeteria,True,0.58
2025-04-16 16:04:00,022,71.9,75.2,94.3,walking,cafeteria,False,0.66
2025-06-14 21:48:00,027,100.0,92.4,61.5,walking,cafeteria,False,0.91
2025-02-03 01:24:00,021,62.9,83.5,85.3,standing,playground,True,0.65
2025-05-31 01:29:00,029,49.8,85.4,69.7,climbing,classroom,True,0.83
2025-05-17 17:36:00,001,91.8,80.8,55.9,falling,classroom,False,0.98
2025-06-18 19:49:00,030,64.3,92.8,88.2,falling,cafeteria,True,0.86
2025-03-03 18:40:00,024,73.6,95.2,58.4,climbing,cafeteria,False,0.66
2025-06-13 23:15:00,013,65.3,94.0,62.6,running,hallway,False,0.65
2025-06-12 17:42:00,030,86.1,92.5,89.1,standing,cafeteria,False,0.7
2025-01-15 16:07:00,026,54.4,67.3,87.1,walking,hallway,False,0.81
2025-05-09 23:39:00,034,33.0,83.8,62.7,safe,playground,False,0.07
2025-03-06 16:06:00,020,94.4,83.3,97.0,walking,playground,False,0.9
2025-05-20 20:25:00,006,78.7,81.1,60.8,walking,playground,False,0.55
2025-05-16 00:48:00,043,91.1,79.2,99.7,standing,playground,False,0.85
2025-02-25 21:51:00,049,93.9,63.6,86.9,falling,cafeteria,True,0.87
2025-02-26 22:16:00,009,61.3,64.1,69.6,standing,cafeteria,True,0.5
2025-05-13 00:57:00,037,75.9,96.1,56.5,walking,hallway,False,0.96
2025-05-20 23:24:00,037,82.6,85.2,66.0,safe,cafeteria,False,0.02
2025-03-03 18:01:00,016,73.4,70.5,59.7,safe,hallway,False,0.07
2025-03-23 18:26:00,004,70.3,71.2,81.1,pushing,playground,True,0.84
2025-05-10 21:45:00,032,71.8,84.4,67.8,pushing,hallway,True,0.62
2025-05-26 18:27:00,020,91.3,76.3,64.8,walking,hallway,False,0.97
2025-05-01 01:07:00,029,71.1,77.7,87.9,walking,cafeteria,False,0.76
2025-03-02 16:59:00,031,84.0,62.4,61.5,pushing,playground,False,0.59
2025-06-09 01:55:00,045,80.2,65.5,79.3,walking,classroom,False,0.63
2025-04-04 22:19:00,017,60.5,75.7,59.7,climbing,cafeteria,True,0.67
2025-05-28 23:21:00,041,79.5,88.0,85.7,walking,cafeteria,False,0.97
2025-04-20 23:06:00,025,51.9,61.9,81.3,pushing,classroom,True,0.91
2025-01-31 23:22:00,045,81.0,73.4,89.9,walking,playground,False,0.85
2025-02-01 21:56:00,016,88.4,87.8,53.4,safe,classroom,False,0.06
2025-02-13 00:54:00,020,91.8,91.7,60.5,safe,hallway,False,0.07
2025-02-04 18:00:00,042,60.7,67.6,57.7,safe,classroom,False,0.08
2025-03-19 17:20:00,010,67.0,89.3,59.5,crying,playground,False,0.71
2025-05-13 17:57:00,048,79.3,98.2,55.2,crying,playground,False,0.79
2025-04-28 21:26:00,023,67.9,96.3,78.1,standing,classroom,False,0.73
2025-01-16 01:06:00,033,46.1,91.6,79.7,running,cafeteria,False,0.65
2025-05-17 01:18:00,043,66.9,88.5,92.2,falling,classroom,True,0.51
2025-04-23 22:27:00,013,79.2,69.4,70.9,running,hallway,True,0.64
2025-03-04 17:10:00,025,91.0,85.4,76.6,jumping,classroom,True,0.51
2025-05-24 21:01:00,050,100.0,85.7,99.6,standing,classroom,False,0.52
2025-04-11 18:16:00,037,76.9,76.3,76.6,running,classroom,False,0.67
2025-02-23 00:56:00,036,83.5,79.7,78.7,jumping,hallway,True,0.87
2025-02-07 18:52:00,024,89.4,87.8,99.8,walking,classroom,False,0.82
2025-05-26 22:59:00,006,44.2,98.1,99.7,safe,cafeteria,False,0.01
2025-06-13 00:54:00,015,59.7,71.8,71.2,walking,hallway,False,0.52
2025-02-16 21:52:00,034,76.5,69.9,81.7,falling,cafeteria,True,0.65
2025-02-23 18:41:00,004,98.3,84.1,74.0,running,hallway,True,0.98
2025-04-20 22:23:00,014,84.4,65.2,86.0,safe,playground,False,0.01
2025-03-13 01:53:00,004,79.9,83.3,96.9,pushing,playground,True,0.66
2025-01-15 20:44:00,028,71.6,63.6,65.5,crying,hallway,False,0.74
2025-05-12 20:49:00,029,81.4,79.6,90.9,crying,hallway,False,0.64
2025-03-06 20:42:00,018,66.1,84.8,82.7,safe,hallway,False,0.07
2025-05-19 19:44:00,020,63.3,62.8,64.0,walking,playground,False,0.64
2025-03-22 19:19:00,048,64.6,68.3,89.9,walking,hallway,False,0.53
2025-03-28 20:59:00,041,95.1,73.4,71.4,climbing,playground,True,0.51
2025-01-05 23:06:00,032,62.4,74.7,56.0,safe,playground,False,0.05
2025-06-27 19:08:00,008,69.0,87.0,99.7,walking,hallway,False,0.86
2025-01-16 01:17:00,043,82.1,81.2,71.3,running,hallway,True,0.56
2025-01-18 17:31:00,046,61.8,75.3,77.1,walking,hallway,False,0.63
2025-04-10 18:12:00,049,78.4,78.0,90.4,standing,playground,False,0.52
2025-02-17 16:38:00,013,78.4,60.5,98.0,running,classroom,True,0.53
2025-01-16 00:43:00,040,65.6,90.8,93.6,standing,hallway,False,0.69
2025-05-09 00:02:00,046,71.1,61.6,76.3,safe,classroom,False,0.02
2025-05-07 21:32:00,043,60.8,93.2,77.3,crying,classroom,True,0.96
2025-05-17 17:23:00,009,95.7,81.6,64.0,walking,classroom,False,0.53
2025-05-07 01:52:00,040,78.9,81.1,73.1,walking,cafeteria,False,0.87
2025-06-07 23:27:00,046,59.3,88.2,97.3,jumping,classroom,True,0.6
2025-01-15 21:08:00,047,76.9,94.4,86.3,standing,classroom,False,0.52
2025-01-10 16:18:00,033,77.6,97.7,50.6,standing,playground,False,0.66
2025-04-12 17:29:00,012,41.4,81.7,55.8,running,cafeteria,True,0.66
2025-06-21 23:27:00,037,95.1,66.0,96.2,falling,playground,True,0.59
2025-04-08 00:20:00,025,60.2,95.1,92.4,safe,playground,False,0.09
2025-05-17 20:51:00,046,100.0,61.6,74.3,safe,classroom,False,0.1
2025-02-13 21:23:00,025,86.9,92.3,80.8,pushing,playground,False,0.95
2025-01-23 00:37:00,016,58.1,87.2,64.5,standing,hallway,False,0.88
2025-02-18 17:15:00,016,70.3,96.2,89.6,safe,classroom,False,0.08
2025-01-31 00:55:00,039,88.8,95.9,80.2,pushing,hallway,False,0.65
2025-06-19 20:58:00,035,71.4,62.1,84.7,crying,classroom,False,0.86
2025-01-28 23:34:00,023,92.7,84.4,68.7,running,classroom,True,0.59
2025-06-27 19:13:00,008,69.4,65.0,71.5,walking,classroom,False,0.86
2025-06-26 23:01:00,046,73.8,63.1,60.4,safe,cafeteria,False,0.1
2025-04-13 22:46:00,003,89.3,77.9,97.4,safe,classroom,False,0.09
2025-02-01 17:21:00,024,84.1,63.9,97.3,crying,hallway,False,0.68
2025-03-20 16:08:00,043,61.1,89.1,90.9,walking,classroom,False,0.75
2025-02-28 17:35:00,022,81.5,98.8,96.8,walking,classroom,False,0.69
2025-02-26 00:05:00,014,77.5,82.8,83.3,running,playground,True,0.75
2025-03-20 00:23:00,022,61.3,69.4,61.7,falling,classroom,True,0.55
2025-03-19 23:00:00,034,54.1,93.7,88.0,safe,classroom,False,0.04
2025-06-08 17:10:00,036,46.0,94.1,66.3,pushing,classroom,True,0.71
2025-05-19 20:51:00,031,70.6,89.3,72.0,standing,classroom,False,0.86
2025-05-24 23:32:00,021,74.2,84.6,63.7,crying,classroom,False,0.72
2025-05-03 23:21:00,005,82.6,94.7,71.2,safe,classroom,False,0.04
2025-05-15 17:10:00,019,87.3,66.5,84.0,jumping,cafeteria,False,0.71
2025-05-22 17:04:00,042,68.8,97.3,55.5,walking,hallway,False,0.51
2025-02-26 23:19:00,021,73.8,97.9,55.3,crying,cafeteria,False,0.99
2025-02-23 23:28:00,002,63.6,94.9,84.2,safe,hallway,False,0.1
2025-01-24 21:16:00,003,76.3,70.0,89.0,jumping,cafeteria,True,0.52
2025-01-27 17:41:00,047,89.5,94.3,77.6,safe,classroom,False,0.04
2025-01-08 21:39:00,030,76.5,79.9,59.1,crying,cafeteria,False,0.65
2025-02-09 22:29:00,034,92.4,83.8,71.5,standing,hallway,False,0.76
2025-06-17 23:47:00,025,89.3,93.6,87.9,safe,playground,False,0.06
2025-02-11 01:58:00,035,96.9,61.2,84.3,safe,playground,False,0.07
2025-01-21 18:27:00,029,76.9,74.5,55.5,falling,classroom,True,0.55
2025-02-25 22:45:00,012,67.0,92.6,98.5,pushing,classroom,False,0.65
2025-02-14 19:21:00,023,84.3,92.6,61.2,safe,hallway,False,0.05
2025-02-15 23:26:00,028,69.4,93.9,61.0,standing,playground,False,0.64
2025-05-01 20:53:00,046,83.8,66.8,73.0,crying,classroom,False,0.64
2025-01-31 18:44:00,017,65.1,88.2,66.4,climbing,cafeteria,False,0.87
2025-02-25 01:45:00,016,62.6,65.9,99.2,crying,cafeteria,True,0.64
2025-05-01 00:15:00,049,93.2,91.4,53.8,safe,playground,False,0.01
2025-02-12 01:32:00,009,59.8,69.8,65.3,crying,hallway,False,0.69
2025-04-29 22:01:00,003,90.3,89.5,69.1,climbing,classroom,True,0.75
2025-06-15 16:50:00,022,83.8,78.2,74.7,running,classroom,False,0.58
2025-06-05 18:53:00,031,76.4,99.5,50.8,safe,classroom,False,0.01
2025-04-24 21:22:00,014,46.6,83.2,54.1,safe,playground,False,0.05
2025-05-29 20:25:00,003,97.3,85.3,62.9,safe,cafeteria,False,0.1
2025-05-05 18:54:00,038,61.0,74.7,77.7,jumping,hallway,False,0.93
2025-04-15 23:51:00,023,89.3,89.4,88.4,crying,playground,False,0.54
2025-04-29 16:46:00,021,64.6,79.8,84.3,safe,playground,False,0.02
2025-05-24 21:31:00,024,63.4,60.7,78.4,safe,classroom,False,0.09
2025-01-09 23:16:00,032,85.0,84.3,69.9,safe,cafeteria,False,0.0
2025-04-27 00:42:00,045,83.1,93.2,93.5,climbing,hallway,False,0.97
2025-01-02 23:30:00,005,57.8,69.5,73.0,standing,hallway,False,0.92
2025-02-11 01:22:00,033,96.6,68.8,65.0,safe,classroom,False,0.02
2025-03-13 21:11:00,044,71.9,84.4,81.5,standing,hallway,False,0.8
2025-03-13 17:32:00,047,76.0,92.7,84.6,crying,cafeteria,False,0.87
2025-06-09 16:24:00,019,70.5,70.0,69.9,walking,classroom,False,0.78
2025-04-07 00:44:00,034,58.5,97.3,51.4,standing,classroom,False,0.64
2025-03-15 17:59:00,003,86.0,97.1,54.7,safe,cafeteria,False,0.07
2025-05-19 17:28:00,039,79.3,68.0,92.3,falling,hallway,True,0.94
2025-03-15 19:41:00,028,62.9,70.6,52.8,safe,cafeteria,False,0.01
2025-03-06 18:15:00,011,89.2,88.0,79.6,falling,hallway,True,0.81
2025-06-11 01:19:00,010,75.8,98.1,59.2,safe,hallway,False,0.05
2025-03-16 21:13:00,040,76.1,88.4,61.4,climbing,hallway,True,0.52
2025-02-07 20:59:00,002,100.0,77.8,63.7,safe,cafeteria,False,0.06
2025-02-16 00:30:00,046,50.9,66.8,51.9,crying,cafeteria,False,0.59
2025-01-20 01:56:00,045,50.7,78.4,58.9,running,playground,True,0.5
2025-04-08 16:22:00,039,54.1,84.3,82.5,walking,cafeteria,False,1.0
2025-02-13 00:33:00,027,80.5,73.2,74.9,safe,classroom,False,0.0
2025-02-03 21:54:00,009,69.6,80.4,89.9,falling,classroom,True,0.77
2025-01-19 01:56:00,039,70.8,65.2,53.1,climbing,classroom,True,0.54
2025-06-20 17:06:00,001,60.9,78.1,94.4,standing,classroom,False,0.76
2025-06-29 16:57:00,033,100.0,63.6,99.8,pushing,playground,True,0.98
2025-04-22 17:46:00,038,100.0,62.0,50.8,safe,cafeteria,False,0.07
2025-06-24 23:03:00,033,88.5,94.3,98.4,standing,cafeteria,False,0.79
2025-06-12 19:25:00,048,52.4,68.2,61.8,jumping,hallway,True,0.84
2025-03-30 19:54:00,003,67.7,83.0,84.6,pushing,cafeteria,False,0.77
2025-06-21 20:00:00,032,87.4,66.0,64.6,pushing,hallway,False,0.59
2025-06-29 18:29:00,013,74.3,70.5,76.1,falling,hallway,False,0.72
2025-06-18 20:54:00,021,88.5,74.5,75.5,standing,classroom,False,0.56
2025-02-03 17:31:00,004,93.7,65.7,68.1,crying,playground,False,0.62
2025-06-05 21:44:00,017,100.0,61.8,85.9,running,playground,True,0.81
2025-03-30 18:21:00,042,65.2,95.1,80.0,safe,cafeteria,False,0.08
2025-02-17 18:04:00,004,76.2,60.5,75.4,crying,hallway,False,0.65
2025-05-10 18:32:00,020,68.4,62.5,99.1,falling,classroom,True,0.63
2025-02-13 16:00:00,012,45.0,92.2,97.0,running,hallway,True,0.87
2025-02-19 22:35:00,026,85.5,71.3,97.8,running,classroom,False,0.5
2025-06-28 18:32:00,045,83.5,88.9,94.1,pushing,hallway,True,0.57
2025-05-17 23:49:00,036,66.8,65.8,62.8,crying,cafeteria,False,0.57
2025-06-02 21:05:00,016,51.0,69.5,67.5,safe,cafeteria,False,0.01
2025-06-30 19:41:00,007,69.2,82.9,61.6,safe,hallway,False,0.04
2025-03-21 19:25:00,033,86.0,99.5,99.3,safe,playground,False,0.04
2025-04-04 16:13:00,048,95.1,62.9,57.6,climbing,classroom,True,0.67
2025-05-03 22:37:00,002,64.3,76.0,68.3,climbing,playground,False,0.98
2025-01-26 23:45:00,033,91.6,61.7,60.0,safe,playground,False,0.01
2025-06-25 22:32:00,014,84.3,68.0,61.2,jumping,hallway,False,0.69
2025-06-16 23:11:00,020,81.2,96.3,62.4,climbing,classroom,True,0.98
2025-02-20 00:22:00,037,55.6,63.9,82.0,climbing,classroom,True,0.92
2025-04-18 17:15:00,027,56.2,94.3,53.8,standing,cafeteria,False,0.54
2025-02-11 21:01:00,047,62.5,67.1,78.6,walking,hallway,False,0.75
2025-02-01 20:04:00,042,70.1,94.5,91.0,safe,hallway,False,0.02
2025-01-10 00:38:00,021,100.0,81.5,88.3,falling,hallway,True,0.86
2025-05-16 17:24:00,002,65.1,95.1,57.6,running,cafeteria,True,0.6
2025-06-11 18:43:00,043,86.6,66.1,95.7,standing,cafeteria,False,0.93
2025-01-21 01:30:00,016,68.0,90.5,88.5,pushing,classroom,False,0.71
2025-01-21 00:39:00,019,82.1,87.2,50.3,walking,cafeteria,False,0.56
2025-03-06 00:15:00,004,74.1,81.7,86.9,jumping,hallway,True,0.62
2025-05-15 18:36:00,010,77.7,92.4,86.9,climbing,hallway,False,0.68
2025-05-20 18:28:00,022,80.5,85.9,74.8,jumping,playground,False,0.68
2025-03-11 19:14:00,012,71.3,95.1,52.3,climbing,cafeteria,False,0.82
2025-06-10 19:46:00,002,80.6,75.2,79.0,walking,hallway,False,0.56
2025-02-19 16:29:00,002,93.5,83.6,88.3,walking,hallway,False,0.9
2025-01-04 16:52:00,041,63.7,94.8,63.5,pushing,classroom,True,0.8
2025-03-29 18:52:00,044,92.8,68.6,83.4,walking,cafeteria,False,0.88
2025-01-12 20:44:00,034,71.0,79.4,67.7,standing,hallway,False,0.58
2025-05-01 23:29:00,018,69.4,98.4,78.7,climbing,classroom,True,0.66
2025-02-10 17:27:00,016,85.5,78.9,69.2,pushing,playground,False,0.94
2025-06-06 19:44:00,019,69.9,70.1,65.2,climbing,playground,True,0.77
2025-01-22 16:09:00,047,79.8,74.0,92.8,safe,classroom,False,0.01
2025-05-11 21:30:00,025,78.4,95.4,87.7,pushing,cafeteria,True,0.64
2025-02-21 00:25:00,030,43.7,98.2,67.3,jumping,hallway,True,0.84
2025-03-14 19:06:00,048,81.3,98.0,71.7,safe,cafeteria,False,0.01
2025-03-07 01:00:00,006,53.4,88.0,84.6,standing,classroom,False,0.78
2025-05-22 19:26:00,027,54.5,80.4,90.6,running,hallway,True,0.59
2025-03-04 17:31:00,015,80.5,67.3,84.2,running,hallway,True,0.9
2025-05-11 18:14:00,031,83.0,64.9,77.0,falling,hallway,True,0.77
2025-01-28 19:11:00,044,93.1,62.4,97.7,falling,cafeteria,True,0.88
2025-06-30 00:32:00,022,58.7,60.7,88.7,safe,cafeteria,False,0.07
2025-04-09 19:39:00,012,63.9,95.1,55.8,pushing,classroom,True,0.71
2025-02-05 23:34:00,010,82.0,92.4,77.9,jumping,playground,True,0.57
2025-01-19 21:10:00,021,93.4,82.7,70.5,running,classroom,False,0.88
2025-03-22 22:28:00,047,77.9,99.9,89.7,pushing,hallway,True,0.53
2025-05-28 18:46:00,031,61.8,98.1,52.2,pushing,classroom,True,0.61
2025-04-03 23:34:00,036,97.6,86.2,70.5,pushing,playground,True,0.56
2025-06-29 23:48:00,010,71.1,78.6,65.9,falling,classroom,True,0.8
2025-03-21 01:04:00,019,71.5,66.1,57.1,walking,playground,False,0.61
2025-03-29 01:41:00,023,53.5,80.6,68.9,jumping,playground,False,0.65
2025-06-03 19:52:00,046,85.9,66.3,83.6,falling,hallway,True,0.64
2025-05-30 16:59:00,010,87.8,75.9,68.1,safe,playground,False,0.03
2025-04-06 18:01:00,049,64.4,97.7,79.0,pushing,cafeteria,False,0.84
2025-04-07 16:06:00,027,100.0,73.7,79.6,pushing,classroom,True,1.0
2025-01-03 22:40:00,043,66.2,66.1,79.4,safe,classroom,False,0.08
2025-03-14 01:59:00,050,84.4,83.3,76.5,safe,cafeteria,False,0.07
2025-02-23 21:19:00,002,78.4,84.1,55.8,safe,cafeteria,False,0.02
2025-04-10 01:40:00,011,44.6,67.8,60.9,falling,hallway,False,0.59
2025-02-19 22:14:00,008,83.2,67.9,90.0,safe,classroom,False,0.06
2025-06-12 22:41:00,019,81.8,99.6,75.1,jumping,cafeteria,False,0.95
2025-01-21 01:28:00,016,48.5,69.7,85.3,crying,hallway,False,0.78
2025-06-02 16:32:00,004,97.9,93.5,78.5,safe,classroom,False,0.06
2025-02-25 23:15:00,014,81.9,78.8,51.9,safe,classroom,False,0.06
2025-01-17 22:00:00,022,93.6,77.4,89.8,jumping,cafeteria,True,0.83
2025-05-13 20:52:00,017,49.3,71.8,53.2,safe,playground,False,0.08
2025-01-11 19:16:00,043,68.8,91.0,97.2,standing,playground,False,0.99
2025-04-02 01:38:00,026,92.7,95.2,60.8,jumping,cafeteria,True,0.68
2025-05-17 00:26:00,035,51.5,70.4,75.6,falling,playground,True,0.94
2025-03-31 22:48:00,036,69.3,63.8,53.2,safe,classroom,False,0.07
2025-03-12 20:18:00,045,81.1,65.5,94.7,walking,hallway,False,0.54
2025-05-27 01:21:00,049,46.6,91.7,99.0,safe,hallway,False,0.0
2025-05-16 19:17:00,030,55.2,77.4,57.3,standing,cafeteria,False,0.64
2025-01-06 21:38:00,021,95.7,65.3,64.8,safe,hallway,False,0.05
2025-04-28 23:36:00,020,75.9,73.6,50.8,standing,cafeteria,False,0.97
2025-01-06 18:59:00,042,92.7,80.6,89.3,walking,playground,True,0.71
2025-01-17 01:09:00,026,77.7,94.1,65.6,safe,classroom,False,0.08
2025-03-01 19:19:00,012,100.0,85.7,79.4,falling,playground,True,0.83
2025-04-17 00:17:00,008,81.6,67.0,52.0,standing,cafeteria,False,0.65
2025-02-02 23:10:00,035,94.0,66.3,85.8,crying,classroom,False,0.86
2025-01-08 22:42:00,029,71.3,76.5,76.5,climbing,classroom,False,0.9
2025-06-04 21:54:00,042,78.2,63.0,86.2,climbing,classroom,True,0.81
2025-04-24 16:52:00,007,84.6,90.2,89.5,pushing,playground,False,0.88
2025-01-27 17:04:00,010,87.1,76.1,54.5,pushing,classroom,True,0.57
2025-06-15 17:55:00,039,74.4,73.7,78.9,safe,playground,False,0.1
2025-04-15 21:44:00,050,75.0,80.4,82.5,safe,playground,False,0.07
2025-03-09 16:40:00,020,82.5,88.4,75.8,safe,classroom,False,0.05
2025-04-28 20:22:00,028,82.5,82.8,59.1,running,cafeteria,False,0.59
2025-04-10 19:53:00,014,59.6,92.1,89.8,safe,classroom,False,0.01
2025-06-28 00:56:00,012,78.4,85.2,99.9,crying,classroom,False,0.54
2025-01-22 22:12:00,008,79.8,91.5,98.5,safe,playground,False,0.05
2025-05-04 22:40:00,007,60.4,87.9,88.9,standing,classroom,True,0.82
2025-02-25 18:22:00,005,88.6,67.7,70.9,running,cafeteria,False,0.96
2025-04-09 22:04:00,001,81.2,62.1,66.9,jumping,classroom,False,0.59
2025-06-02 00:33:00,047,100.0,96.1,53.4,standing,cafeteria,False,0.96
2025-03-06 23:38:00,009,74.6,97.8,70.8,safe,hallway,True,0.05
2025-05-19 17:09:00,044,92.0,89.1,57.8,safe,hallway,False,0.09
2025-06-29 16:31:00,018,83.1,89.0,62.7,standing,hallway,False,0.83
2025-04-22 22:21:00,043,100.0,70.8,94.6,safe,classroom,False,0.04
2025-05-25 01:19:00,042,60.5,81.7,98.4,crying,playground,False,0.74
2025-04-01 22:10:00,010,67.6,99.7,97.4,falling,cafeteria,False,0.81
2025-02-01 23:18:00,050,61.0,94.2,59.7,standing,hallway,False,0.92
2025-06-19 00:07:00,001,73.8,72.2,95.0,pushing,cafeteria,True,0.69
2025-06-09 22:38:00,020,58.1,72.0,57.1,running,playground,True,0.78
